,ksat,kmin,kdry,mysat,rsat,kmin_fls
44,12566343609.64902,14607272117.485466,11603524611.720854,7024050539.010571,858.2978327453802,15831245875.158268
45,11741079775.279905,22382210998.30748,5674599133.409428,4904627301.461171,1668.9011827828663,23492702973.37905
46,14023508621.270142,14774287268.946114,10133865004.457457,6439964763.504751,891.3908002742888,16001202004.102634
47,11621022223.459219,23212956871.30858,5593487392.224199,4898262023.34827,1716.6735123909577,24285362204.950943
48,8484919344.989893,13321612874.829552,7525623091.310382,4809063518.399049,638.7839665125474,14513725921.071068
49,7473538053.425792,12297687899.846596,2027161077.296369,1685097365.9655895,580.969604623939,13452251066.5742
50,10731086015.24068,14431565397.318077,10070165708.501478,6294159886.53131,826.5022831444188,15652153377.967846
51,7760874097.28403,12626157461.974213,2238531956.4722333,1841271278.9256852,625.7705075495113,13793981886.563843
52,11868690634.132105,11680497633.663685,8934886520.317602,4816772044.090939,294.1588470033606,12806951858.262627
53,10881128676.835464,17973022073.635067,4841241697.342699,3959578482.7195477,1301.3415628245577,19207151626.204453
54,30963371517.73778,32221161403.12648,30570405678.263653,31639489773.812073,2468.003272527712,32655689576.937172
55,8253695735.384086,11552530574.111938,2706934025.8142033,2052587211.9640985,396.50313607014584,12672626051.721935
56,5304277478.844484,11000000000.0,1869159966.73098,1508155832.672061,336.9900645883937,12090502237.692688
57,11508043806.914122,17040561448.607494,5503261925.324637,4319189347.704846,1205.9909571236894,18281826238.211636
58,4395377978.434146,11051355984.148659,2104403737.4334254,1655350771.2677197,321.46994160994115,12144756672.929268
59,13723595096.650614,32025786812.879868,7952113561.243238,7493611896.391233,2137.0353158213275,32477611740.75562
60,12683894032.32502,33920304713.124447,12172534969.458054,11715930396.276043,2273.460284680257,34199678658.49869
61,11470827708.002308,27556264771.092175,5669918179.587112,5215906725.503424,1915.8676409603163,28366629627.110634
62,15147744810.574986,30191703277.15135,14571390321.635723,13430357947.795982,2216.153255932595,30799763256.369396
63,7275212395.233455,31979931943.410507,6781596418.675207,6426799646.149969,2027.8140848675728,32435799186.585964
64,7990499863.953516,17038365371.796474,6840160285.641278,5174042463.525271,1196.621465601035,18279638347.38313
65,8034608418.353912,14984162884.611141,6852381062.788424,4839728909.477266,921.6910556690518,16214393692.914852
66,7624815261.699558,12556428432.78806,2130102017.828154,1765531926.9688616,619.5448809560163,13721534917.593082
67,2950856045.597428,14474599408.117016,2047398330.3680923,1801545665.1917038,870.4155593976953,15696044434.351116
68,14089387852.939533,29137432697.87611,13222762422.118294,11973357825.965672,2158.1149089486644,29829809750.0007
69,10242126973.972471,19616930174.98754,4278683633.239617,3669506395.562807,1439.7384220309684,20821495753.846947
70,18099796960.468147,21209841698.570618,17675844842.30627,13045749280.576122,1691.3927549507014,22366600929.282707
71,5429517619.145661,11000000000.0,4166581884.8042383,2748529558.884495,196.89929241162667,12090502237.692688
72,3324186324.6618123,15036063839.201298,2530566813.9771743,2165584548.080638,928.0123742134956,16267049960.776325
73,10240457585.853296,20380272563.424583,4297020970.9390955,3727395589.5447035,1498.2452825195044,21564177311.809753
74,8398948795.836624,18063321914.479202,7605510373.853912,5813145850.514506,1310.6569587925612,19296379718.520782
75,3508329810.8333807,11000000000.0,2533315198.0617247,1901810800.2951086,258.78962759639137,12090502237.692688
76,15624632596.365135,30370262378.842617,9651055248.691065,8901403297.497017,2145.6804550897523,30963626527.934227
77,12675689738.640089,12625697770.080551,9591206864.314503,5428332522.355085,497.50594045410276,13793504447.181065
78,2534570146.5664186,11651464127.790474,1676750095.4405842,1419901552.0020223,452.0959318365958,12776491819.656944
79,18862059210.90527,23217860789.12401,17995880549.97835,14156728406.572994,1865.6175093843285,24290028757.981483
80,7699172613.379186,11479788949.321709,2212056841.07039,1749514189.782336,412.02135021443826,12596187505.41439
81,9049504468.27247,11945406863.359081,3451806457.5848455,2514102895.429824,444.91017217775516,13084441970.791485
82,7405238031.2542095,20799048866.409737,3630677081.5144486,3241759662.911873,1504.4430397961637,21969847460.797485
83,2825488594.05245,13007871930.389858,1868719143.7260902,1612323921.6020324,673.8735796608173,14189657349.346233
84,10497749046.25447,22544251225.027233,7188003995.742785,6073098089.839127,1709.707616201546,23647650323.766502
85,13786587955.921951,29025539102.064075,13182973195.574226,11915609383.992393,2144.511251362085,29726609869.749416
86,11541627111.4926,18833095169.735317,5436757900.6113825,4446033462.384106,1391.238629351202,20054373718.62802
87,11157022935.761042,11551083644.475384,7115699067.490645,4122678590.9159446,281.9308493738632,12671106168.426304
88,12884956340.871105,12727598143.396713,10934732088.948643,5946886398.533365,511.6329776491249,13899283682.905293
89,7259103878.713724,11890444901.808681,1859654053.5527277,1551068048.7452426,518.895704165828,13026934027.974804
90,3495457487.8712645,13640497506.407532,2659982059.880266,2174950331.4068403,736.8073440806469,14842064602.308025
91,6557362635.067868,22593416999.04997,5707432811.252699,4941185910.458702,1652.8560194427291,23694631389.332054
92,11901255851.223207,12027126816.40466,8375628646.568327,4753879400.8839445,377.37569604728094,13169885582.816612
93,9584319418.951775,11000000000.0,4445289029.976524,2876431939.616972,201.40100701088,12090502237.692688
94,11254673626.79025,14959716386.316677,5453006918.223789,4034583266.970543,935.0350109381151,16189582561.12679
95,14846711767.63337,23424398847.25135,13946198406.436115,11287296722.842003,1849.467878094411,24486438931.049324
96,7600766301.325633,13898969857.976223,2067431072.2009013,1780777906.7518072,828.9940636330414,15107439926.789864
97,13335346702.992949,21352147073.395203,11531411050.518623,9034640429.138306,1671.730078595921,22503774644.380436
98,4895819663.462852,14396360688.630783,3219539935.488989,2583097200.532169,857.4902787514345,15616234087.698685
99,7354929418.400341,29445387065.41861,6627272756.092592,6133478433.238167,1978.297104132935,30113579393.331944
